moviename,openingdate,sales,attendance,screen,playcount,country,distributor,director,genre,actor,filmrank
열정같은소리하고있네,2015.11.25,4758959902.0,"654,102",566,"30,459",한국,(주)넥스트엔터테인먼트월드(NEW),정기훈,드라마,"정재영(하재관), 박보영(도라희)",[국내] 15세 관람가
레지던트 이블 5 : 최후의 심판,2012.9.13,4757460500.0,"558,433",368,"24,599","미국,독일",한국소니픽쳐스릴리징브에나비스타영화㈜,폴 앤더슨,액션,밀라 요보비치(엘리스),[국내] 청소년 관람불가 [해외] R
특종: 량첸살인기,2015.10.22,4754763118.0,"616,481",776,"31,783",한국,롯데쇼핑㈜롯데엔터테인먼트,노덕,스릴러,"조정석(허무혁), 이미숙(백국장), 이하나(수진)",[국내] 15세 관람가
황제를 위하여,2014.6.11,4754501771.0,"592,435",423,"26,736",한국,유나이티드픽처스(주),박상준,액션,"이민기(이환), 박성웅(상하), 이태임(연수)",[국내] 청소년 관람불가
서부전선,2015.9.24,4751661400.0,"609,063",509,"18,935",한국,롯데쇼핑㈜롯데엔터테인먼트,천성일,전쟁,"설경구(남복), 여진구(영광)",[국내] 12세 관람가
버닝,2018.5.17,4716771098.0,"528,435",739,"26,514",한국,CGV아트하우스,이창동,미스터리,"유아인(종수), 스티븐 연(벤), 전종서(해미)",[국내] 청소년 관람불가
스타워즈: 라이즈 오브 스카이워커,2020.1.8,4704790210.0,"507,265",957,"28,695",미국,월트디즈니컴퍼니코리아 유한책임회사,J.J. 에이브럼스,액션,"데이지 리들리(레이), 아담 드라이버(카일로 렌), 존 보예가(핀)",[국내] 12세 관람가
47 미터,2017.7.19,4686079657.0,"590,045",733,"20,457",영국,(주)키다리이엔티,요하네스 로버츠,공포,"소피 넬리스(미아), 시스틴 로즈 스탤론(니콜), 브리안느 쥬(알렉사)",[국내] 15세 관람가
머니볼,2011.11.17,4677562000.0,"641,099",385,"21,961",미국,한국소니픽쳐스릴리징브에나비스타영화㈜,베넷 밀러,드라마,브래드 피트(빌리 빈),[국내] 12세 관람가 [해외] PG-13
스노우 화이트 앤 더 헌츠맨,2012.5.30,4646250000.0,"636,631",447,"20,647",미국,유니버설픽쳐스인터내셔널 코리아(유),루퍼트 샌더스,판타지,"샤를리즈 테론(이블 퀸), 크리스틴 스튜어트(스노우 화이트), 크리스 헴스워스(헌츠맨)",[국내] 12세 관람가
잭 리처: 네버 고 백,2016.11.30,4638072258.0,"611,097",667,"23,659",미국,롯데쇼핑㈜롯데엔터테인먼트,에드워드 즈윅,액션,"톰 크루즈(잭 리처), 코비 스멀더스(수잔 터너)",[국내] 15세 관람가
마음이2,2010.7.21,4631432000.0,"696,382",262,"20,458","한국,중국",롯데쇼핑㈜롯데엔터테인먼트,이정철,가족,"달이(마음이), 성동일(혁필), 김정태(두필)",[국내] 전체 관람가
채피,2015.3.12,4620380654.0,"573,661",536,"24,669",미국,유니버설픽쳐스인터내셔널 코리아(유),닐 블롬캠프,액션,"휴 잭맨(빈센트), 샬토 코플리(채피), 시고니 위버(미셸 브래들리)",[국내] 15세 관람가 [해외] R
콰이어트 플레이스,2018.4.12,4580889849.0,"526,073",677,"30,760",미국,롯데쇼핑㈜롯데엔터테인먼트,존 크래신스키,스릴러,"에밀리 블런트, 킬리언 머피, 밀리센트 시몬스",[국내] 15세 관람가
극장판 헬로카봇 : 달나라를 구해줘!,2019.9.4,4579618150.0,"590,413",889,"20,852",한국,롯데컬처웍스(주)롯데엔터테인먼트,최신규,애니메이션,"이지현(차탄 / 모나 한국어 목소리), 김용준(아빠 한국어 목소리), 양정화(엄마 / 장군 한국어 목소리)",[국내] 전체 관람가
인 타임,2011.10.27,4579554500.0,"616,943",304,"21,836",미국,이십세기폭스코리아(주),앤드류 니콜,액션,"아만다 사이프리드(실비아 웨이스), 저스틴 팀버레이크(윌 살라스), 킬리언 머피(타임키퍼 레이몬드 리언)",[국내] 12세 관람가 [해외] PG-13
양자물리학,2019.9.25,4536436380.0,"554,939",799,"25,296",한국,(주)메리크리스마스,이성태,범죄,"박해수(이찬우), 서예지(성은영), 김상호(박기헌)",[국내] 15세 관람가
플랜맨,2014.1.9,4528561558.0,"632,299",458,"20,459",한국,롯데쇼핑㈜롯데엔터테인먼트,성시흡,코미디,"정재영(한정석), 한지민(유소정)",[국내] 15세 관람가
애드 아스트라,2019.9.19,4518393460.0,"513,375",853,"27,816",미국,이십세기폭스코리아(주),제임스 그레이,SF,브래드 피트(로이 맥브라이드),[국내] 12세 관람가
메가로돈,2018.8.15,4516122497.0,"527,962",601,"16,459",미국,워너브러더스 코리아(주),존 터틀타웁,액션,"제이슨 스타뎀(조나스 테일러), 레인 윌슨(잭 모리스)",[국내] 12세 관람가 [해외] PG-13
콜롬비아나,2011.8.31,4514882000.0,"598,365",397,"25,622","미국,프랑스","(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",올리비에 메가턴,액션,"조 샐다나(카탈리아), 마이클 바턴(대니)",[국내] 15세 관람가 [해외] PG-13
툼레이더,2018.3.8,4500905762.0,"540,410",806,"31,823",미국,워너브러더스 코리아(주),로아 우타우,액션,알리시아 비칸데르(라라 크로포트),[국내] 12세 관람가
국제수사,2020.9.29,4496603760.0,"537,470","1,074","41,108",한국,(주)쇼박스,김봉한,액션,"곽도원(홍병수), 김대명(황만철), 김희원(패트릭)",[국내] 15세 관람가
더 울프 오브 월스트리트,2014.1.9,4490682000.0,"585,082",395,"13,735",미국,주식회사 우리네트웍스,마틴 스콜세지,코미디,"레오나르도 디카프리오(조단 벨포트), 조나 힐(도니 아조프), 매튜 맥커너히(마크 한나)",[국내] 청소년 관람불가
싱 스트리트,2016.5.19,4489637672.0,"560,790",494,"22,825","아일랜드,영국,미국",(주)이수C&E,존 카니,드라마,"페리다 월시-필로(코너), 루시 보인턴(라피나), 잭 레이너(브렌든)",[국내] 15세 관람가 [해외] PG-13
극장판 헬로카봇: 옴파로스 섬의 비밀,2019.1.31,4485953140.0,"575,362",752,"15,827",한국,(주)넥스트엔터테인먼트월드(NEW),최신규,애니메이션,"이지현(차탄 목소리), 김용준(차산/코어 목소리)",[국내] 전체 관람가
헝거게임: 판엠의 불꽃,2012.4.5,4478418000.0,"607,956",514,"24,924",미국,롯데쇼핑㈜롯데엔터테인먼트,게리 로스,판타지,"제니퍼 로렌스(캣니스 에버딘), 조쉬 허처슨(피타 멜락), 리암 헴스워스(게일 호손)",[국내] 15세 관람가
타이타닉,1998.2.20,4473640500.0,"369,643",272,"10,365",미국,"씨네힐,이십세기폭스코리아(주)",제임스 카메론,멜로/로맨스,"레오나르도 디카프리오(잭 도슨), 케이트 윈슬렛(로즈 드윗 부카더)",[국내] 15세 관람가 [해외] PG-13
그린 존,2010.3.25,4460075000.0,"596,403",268,"27,563",미국,(주)싸이더스,폴 그린그래스,액션,"맷 데이먼(로이 밀러), 제이슨 아이삭스(브릭스)",[국내] 15세 관람가 [해외] R
메카닉: 리크루트,2016.8.31,4458200800.0,"551,897",320,"17,497","미국,프랑스",(주)제이앤씨미디어그룹,데니스 간젤,액션,"제이슨 스타뎀(비숍), 제시카 알바(지나), 토미 리 존스(아담스)",[국내] 15세 관람가 [해외] R
타잔 3D,2014.1.9,4452845000.0,"597,142",527,"12,994",독일,(주)싸이더스,라인하드 클루스,애니메이션,"켈란 루츠(타잔), 스펜서 로크(제인 포터)",[국내] 전체 관람가
"그날, 바다",2018.4.12,4446000528.0,"540,631",643,"30,376",한국,(주)엣나인필름,김지영,다큐멘터리,정우성(내레이션),[국내] 15세 관람가
더 임파서블,2013.1.17,4445235500.0,"622,704",407,"19,595","스페인,미국",롯데쇼핑㈜롯데엔터테인먼트,후안 안토니오 바요나,드라마,"이완 맥그리거(헨리), 나오미 왓츠(마리아), 톰 홀랜드(루카스)",[국내] 12세 관람가 [해외] PG-13
미쓰GO,2012.6.21,4441859000.0,"611,685",440,"24,851",한국,(주)넥스트엔터테인먼트월드(NEW),박철관,코미디,"고현정(천수로), 유해진(빨간구두), 성동일(성반장)",[국내] 15세 관람가
오션스,2010.7.28,4403647500.0,"640,632",212,"14,915",프랑스,롯데쇼핑㈜롯데엔터테인먼트,헤 질리,애니메이션,"남도형(폴 목소리), 김소희(제시 목소리), 강은애(써니 목소리)",[국내] 전체 관람가
맨 온 렛지,2012.2.22,4393531500.0,"591,841",408,"22,440",미국,롯데쇼핑㈜롯데엔터테인먼트,애스게르 레스,스릴러,"샘 워싱턴(닉 캐시디), 엘리자베스 뱅크스(리디아 머셔), 제이미 벨(조이 캐서디)",[국내] 15세 관람가 [해외] PG-13
패션왕,2014.11.6,4367545379.0,"594,871",523,"25,487",한국,(주)넥스트엔터테인먼트월드(NEW),서인영,한국,[국내] 15세 관람가,
피에타,2012.9.6,4355592500.0,"603,283",326,"23,106",한국,(주)넥스트엔터테인먼트월드(NEW),김기덕,드라마,"조민수(미선), 이정진(강도)",[국내] 청소년 관람불가
그레이트 월,2017.2.15,4355441358.0,"501,486",598,"23,094","미국,중국",유니버설픽쳐스인터내셔널 코리아(유),장이머우,액션,"맷 데이먼(윌리엄), 윌렘 대포(발라드), 페드로 파스칼(페로)",[국내] 12세 관람가 [해외] PG-13
스텝 업: 올 인,2014.9.3,4337490134.0,"564,589",325,"15,372",미국,(주)나이너스엔터테인먼트,트리시 시에,드라마,"라이언 구즈먼(숀), 브리아나 에비건(앤디), 애덤 G. 세바니(무스)",[국내] 12세 관람가 [해외] PG-13
다크 섀도우,2012.5.10,4326459000.0,"582,126",394,"18,978",미국,워너브러더스 코리아(주),팀 버튼,멜로/로맨스,"조니 뎁(바나바스 콜린스), 에바 그린(안젤리크 보우차드), 미셸 파이퍼(엘리자베스 콜린스 스토다드)",[국내] 15세 관람가
PMC: 더 벙커,2018.12.26,4320591057.0,"492,517",893,"23,116",한국,(주)씨제이이엔엠,김병우,액션,"하정우(에이헵), 이선균(윤지의)",[국내] 15세 관람가
인시디어스4: 라스트 키,2018.1.31,4301309864.0,"554,521",769,"23,869",미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애덤 로비텔,공포,"린 샤예(엘리스 레이니어), 스펜서 로크(멜리사 레이니어), 조쉬 스튜어트(제럴드 레이니어)",[국내] 15세 관람가 [해외] PG-13
반가운 살인자,2010.4.8,4285830500.0,"590,531",264,"29,724",한국,롯데쇼핑㈜롯데엔터테인먼트,김동욱,코미디,"유오성(백수, 김영석), 김동욱(형사, 최정민), 심은경(영석의 딸, 김하린)",[국내] 15세 관람가
얼라이드,2017.1.11,4278041179.0,"518,886",546,"19,875",미국,롯데쇼핑㈜롯데엔터테인먼트,로버트 저메키스,서스펜스,"브래드 피트(맥스), 마리옹 꼬띠아르(마리안), 리지 캐플란(브리짓)",[국내] 15세 관람가 [해외] R
글래스,2019.1.17,4277452982.0,"466,475",837,"24,194",미국,월트디즈니컴퍼니코리아 유한책임회사,M. 나이트 샤말란,드라마,"제임스 맥어보이(케빈/비스트/패트리샤/데니스/헤드윅/배리/제이드/오웰), 브루스 윌리스(데이빗 던), 사무엘 L. 잭슨(엘리야 프라이스/미스터 글래스)",[국내] 15세 관람가 [해외] PG-13
이층의 악당,2010.11.24,4271750500.0,"596,851",379,"26,998",한국,(주)싸이더스,손재곤,코미디,"한석규(창인), 김혜수(연주)",[국내] 15세 관람가
레터스 투 줄리엣,2010.10.6,4270689500.0,"582,958",283,"28,683",미국,(주)넥스트엔터테인먼트월드(NEW),게리 위닉,멜로/로맨스,"아만다 사이프리드(소피), 크리스토퍼 이건(찰리), 바네사 레드그레이브(클레어)",[국내] 12세 관람가 [해외] PG
루퍼,2012.10.11,4265566000.0,"571,922",386,"23,599",미국,(주)에스비에스콘텐츠허브,라이언 존슨,SF,"조셉 고든 레빗(조), 브루스 윌리스(미래의 조), 에밀리 블런트(사라)",[국내] 청소년 관람불가 [해외] R
셰이프 오브 워터: 사랑의 모양,2018.2.22,4218077050.0,"507,102",404,"20,200",미국,이십세기폭스코리아(주),기예르모 델 토로,드라마,"샐리 호킨스(엘라이자 에스포지토), 마이클 섀넌(리차드 스트릭랜드), 리차드 젠킨스(자일스)",[국내] 청소년 관람불가 [해외] R
명탐정 코난 : 침묵의 15분,2011.8.3,4212992000.0,"644,652",275,"12,017",일본,(주)미디어데이,시즈노 코분,애니메이션,"타카야마 미나미(에도가와 코난), 야마자키 와카나(모리 란)",[국내] 전체 관람가
스타 이즈 본,2018.10.9,4197504400.0,"483,852",555,"25,781",미국,워너브러더스 코리아(주),브래들리 쿠퍼,드라마,"브래들리 쿠퍼(잭슨), 레이디 가가(앨리)",[국내] 15세 관람가
퀴즈왕,2010.9.16,4188846000.0,"573,001",321,"23,579",한국,(주)시네마서비스,장진,코미디,"김수로(이도엽), 한재석(박상길), 송영창(도호만)",[국내] 15세 관람가
마이 웨이,2011.12.21,4181348000.0,"556,628",588,"22,546","한국,일본,중국","에스케이플래닛(주),(주)씨제이이엔엠",강제규,드라마,"장동건(준식), 오다기리 죠(타츠오), 판빙빙(쉬라이)",[국내] 15세 관람가
퍼스트 어벤져,2011.7.28,4161976500.0,"514,309",362,"13,941",미국,(주)씨제이이엔엠,조 존스톤,액션,"크리스 에반스(스티브 로저스, 캡틴 아메리카), 토미 리 존스(체스터 필립스), 휴고 위빙(요한 슈미트, 레드 스컬)",[국내] 12세 관람가 [해외] PG-13
거울나라의 앨리스,2016.9.7,4145733267.0,"513,202",515,"19,585",미국,월트디즈니컴퍼니코리아(주),제임스 보빈,모험,"조니 뎁(모자 장수), 앤 해서웨이(하얀 여왕), 미아 와시코브스카(앨리스)",[국내] 12세 관람가 [해외] PG
다이노소어 어드벤처 3D,2013.12.19,4140930000.0,"507,164",464,"8,994","미국,영국",이십세기폭스코리아(주),닐 나이팅게일,애니메이션,"저스틴 롱(파치 영어목소리), 찰리 로우(목소리), 앵거리 라이스(제이드 영어목소리)",[국내] 전체 관람가
몬스터,2014.3.13,4138207515.0,"526,557",527,"25,460",한국,롯데쇼핑㈜롯데엔터테인먼트,폴 앤더슨,액션,"밀라 요보비치(아르테미스 대위), 토니 자(몬스터 헌터)",[국내] 12세 관람가 [해외] PG-13
러브 & 드럭스,2011.1.13,4125733000.0,"527,077",284,"14,250",미국,이십세기폭스코리아(주),이와이 슌지,드라마,나카야마 미호(후지이 이츠키/와타나베 히로코),[국내] 전체 관람가 [해외] PG
헬머니,2015.3.5,4120166972.0,"522,929",422,"24,846",한국,(주)넥스트엔터테인먼트월드(NEW),신한솔,코미디,"김수미(헬머니), 정만식(승현), 김정태(주현)",[국내] 청소년 관람불가
호두까기 인형과 4개의 왕국,2018.12.6,4120048900.0,"513,767",294,"14,238",미국,월트디즈니컴퍼니코리아 유한책임회사,라세 할스트롬,판타지,"키이라 나이틀리(슈가 플럼), 매켄지 포이(클라라), 헬렌 미렌(마더 진저)",[국내] 전체 관람가 [해외] PG
고스트버스터즈,2016.8.25,4116570075.0,"515,553",511,"18,026",미국,유니버설픽쳐스인터내셔널 코리아(유),제이슨 라이트맨,서스펜스,"캐리 쿤, 핀 울프하드, 맥케나 그레이스",[국내] 12세 관람가
백설공주,2012.5.3,4097396000.0,"585,473",386,"20,746",미국,롯데쇼핑㈜롯데엔터테인먼트,벤 차오,애니메이션,"이제인(백설공주 목소리), 사문영(한나 목소리), 박상훈(로바 목소리)",[국내] 전체 관람가
곰돌이 푸 다시 만나 행복해,2018.10.3,4093369860.0,"492,201",536,"21,601",미국,월트디즈니컴퍼니코리아 유한책임회사,마크 포스터,모험,"이완 맥그리거(크리스토퍼 로빈), 헤일리 앳웰(에블린 로빈), 마크 게티스(자일스 윈슬로우)",[국내] 전체 관람가 [해외] PG
아이스 에이지: 지구 대충돌,2016.7.20,4092484600.0,"553,760",580,"13,018",미국,이십세기폭스코리아(주),마이크 트메이어,애니메이션,"존 레귀자모(시드 목소리), 레이 로마노(매니 목소리), 제니퍼 로페즈(쉬라 목소리)",[국내] 전체 관람가 [해외] PG
어바웃 타임,2013.12.5,4077030200.0,"536,634",282,"12,323",영국,유니버설픽쳐스인터내셔널 코리아(유),리차드 커티스,멜로/로맨스,"도널 글리슨(팀), 레이첼 맥아담스(메리)",[국내] 15세 관람가 [해외] R
